,composite_element_ref,methyl_itensity,unmethyl_intensity,detection_p_value
16410,cg16334840,773.85354661855,21463.4393791602,0.0
16411,cg16335762,3290.48552246833,3246.4855224684,0.0
16412,cg16336120,788.258510311014,14349.485522468301,0.0
16413,cg16338035,520.545485787694,30735.4855224683,0.0
16414,cg16338347,318.575470513749,25687.4855224683,0.0
16415,cg16338822,214.07901501902802,10342.4393791602,0.0
16416,cg16339185,180.278500131543,14234.4393791602,0.0
16417,cg16340268,30599.4855224683,20284.4855224683,0.0
16418,cg16340918,256.615376639437,19911.4855224683,0.0
16419,cg16341373,184.07963942167302,9712.43937916019,0.0
16420,cg16342780,15391.4393791602,16685.4393791602,0.0
16421,cg16343696,223.610348137263,15825.485522468301,0.0
16422,cg16343842,12449.4393791602,14047.4393791602,0.0
16423,cg16345226,302.820922244349,6972.439379160191,0.0
16424,cg16345880,338.46706424299197,13010.4393791602,0.0
16425,cg16348491,437.591306788506,22916.4855224683,0.0
16426,cg16351002,7994.439379160191,1864.4394849441298,0.0
16427,cg16351184,318.880657954489,38460.4855224683,0.0
16428,cg16352283,4429.485522468271,18829.4855224683,0.0
16429,cg16353413,364.257578804028,18322.4855224683,0.0
16430,cg16353836,326.967545358772,28598.4855224683,0.0
16431,cg16354207,844.2082180633099,9743.43937916019,0.0
16432,cg16356516,3047.4393791601897,182.507981229795,0.0
16433,cg16356956,25284.4855224683,3340.4855224682897,0.0
16434,cg16357381,5616.439379160191,9042.43937916019,0.0
16435,cg16357921,255.52615042961398,27914.4855224683,0.0
16436,cg16358738,16350.4393791602,3744.4393791601897,0.0
16437,cg16358826,808.081644127319,9958.48552246827,0.0
16438,cg16359129,12813.4393791602,797.660089189995,0.0
16439,cg16360372,4295.485522468271,2315.48565000487,0.0
16440,cg16360444,397.915705102623,10446.4855224683,0.0
16441,cg16361890,9920.48552246827,7968.485522468271,0.0
16442,cg16362133,632.698417069273,17587.4393791602,0.0
16443,cg16363586,11571.485522468301,5658.485522468271,0.0
16444,cg16366323,220.576429268622,9028.43937916019,0.0
16445,cg16367027,3714.4393791601897,235.339801164051,0.0
16446,cg16367232,413.719296375231,6156.439379160191,0.0
16447,cg16370389,9899.48552246827,498.242997501044,0.0
16448,cg16370737,2819.4393791601897,4921.43937916019,0.0
16449,cg16371833,312.26439299191503,1178.31576025047,0.0
16450,cg16372520,480.94330991922004,6262.439379160191,0.0
16451,cg16375728,397.08723837452004,34508.4855224683,0.0
16452,cg16376234,1621.66220880845,27385.4855224683,0.0
16453,cg16377872,2738.4393791601997,1433.4743677647198,0.0
16454,cg16377880,7358.439379160191,16779.4393791602,0.0
16455,cg16378421,432.945484376463,19296.4855224683,0.0
16456,cg16379513,20544.4855224683,487.489991303961,0.0
16457,cg16381688,2244.43937933874,349.70575669489403,0.0
16458,cg16381752,293.59699211019796,10341.4855224683,0.0
16459,cg16382256,194.984790533497,13915.4393791602,0.0
16460,cg16382322,450.926398757816,21916.4855224683,0.0
16461,cg16382382,208.535981199415,15618.485522468301,0.0
16462,cg16384137,26588.4855224683,20086.4855224683,0.0
16463,cg16385933,347.136495949704,23486.4855224683,0.0
16464,cg16386080,4026.4393791601897,21182.4393791602,0.0
16465,cg16386158,512.547637734221,744.978577335303,0.0
16466,cg16387606,1628.65189635311,30515.4855224683,0.0
16467,cg16388829,635.01885856946,28211.4855224683,0.0
16468,cg16390856,20472.4855224683,8365.48552246827,0.0
16469,cg16391151,247.28153352139302,23047.4855224683,0.0
16470,cg16391792,3067.4393791601897,1391.49612261509,0.0
16471,cg16393207,6486.485522468271,2590.4855260332,0.0
16472,cg16394138,369.46955888786005,41455.4855224683,0.0
16473,cg16396417,3874.48552246827,39662.4855224683,0.0
16474,cg16396488,1693.44064846639,4051.4393791601897,0.0
16475,cg16396948,19342.4855224683,5087.485522468271,0.0
16476,cg16398289,1530.45021446741,207.670447016965,0.0
16477,cg16399745,1565.44634362421,1518.45195813045,0.0
16478,cg16400825,309.771817036801,18664.4393791602,0.0
16479,cg16404106,1859.4394933056,5823.439379160191,0.0
16480,cg16404689,291.983973321701,20088.4855224683,0.0
16481,cg16405575,248.521499658754,22051.4855224683,0.0
16482,cg16405957,9603.48552246827,1654.6182874016001,0.0
16483,cg16406212,288.53518899254397,16922.4855224683,0.0
16484,cg16408394,262.532882056184,19077.4393791602,0.0
16485,cg16408565,13800.485522468301,682.258644974639,0.0
16486,cg16408970,2493.48553565228,14805.485522468301,0.0
16487,cg16409869,205.95768967180302,11019.4393791602,0.0
16488,cg16411152,1525.87812764117,3644.48552246827,0.0
16489,cg16413535,3274.4393791601897,1802.4396469402102,0.0
16490,cg16413777,286.96445562237005,13449.485522468301,0.0
16491,cg16414852,1705.56991503738,472.87531037233396,0.0
16492,cg16414945,320.60533473708404,5623.439379160191,0.0
16493,cg16415058,4543.43937916019,19903.4393791602,0.0
16494,cg16415646,663.33664135095,841.389458153415,0.0
16495,cg16417437,173.549422983192,3355.4393791601897,0.0
16496,cg16417937,213.852694406525,20042.4393791602,0.0
16497,cg16418163,194.790865920294,15597.4393791602,0.0
16498,cg16418329,8246.48552246827,2285.48570634012,0.0
16499,cg16418684,321.016157758344,16506.4393791602,0.0
16500,cg16419345,325.16266522199,12824.4393791602,0.0
16501,cg16420530,378.25351911757696,29407.4855224683,0.0
16502,cg16420888,232.60449752662498,19966.4855224683,0.0
16503,cg16421285,236.39640882254102,5158.43937916019,0.0
16504,cg16421589,399.162619455831,21099.4855224683,0.0
16505,cg16422907,19027.4855224683,12225.485522468301,0.0
16506,cg16425577,416.71860362132,23682.4855224683,0.0
16507,cg16426459,6893.485522468271,32319.4855224683,0.0
16508,cg16427670,763.127243516886,21333.4855224683,0.0
16509,cg16428251,17536.4855224683,16386.4855224683,0.0
16510,cg16429439,5905.439379160191,14628.4393791602,0.0
16511,cg16431978,5313.43937916019,9696.43937916019,0.0
16512,cg16433922,1210.41002874047,23893.4855224683,0.0
16513,cg16434306,11803.485522468301,1403.50208573237,0.0
16514,cg16434546,247.693728538704,2785.48552268919,0.0
16515,cg16435601,174.506375129956,13349.4393791602,0.0
16516,cg16438432,186.932041206282,6307.439379160191,0.0
16517,cg16440909,1147.1526706044801,3214.4393791601897,0.0
16518,cg16442715,635.01885856946,25843.4855224683,0.0
16519,cg16443152,556.632386617111,23930.4855224683,0.0
16520,cg16443939,310.495099005042,23931.4855224683,0.0
16521,cg16444968,11145.485522468301,7153.485522468271,0.0
16522,cg16446783,1996.4393923381501,3822.4393791601897,0.0
16523,cg16449464,803.9261007950951,7791.485522468271,0.0
16524,cg16449972,5546.439379160191,484.216944440116,0.0
16525,cg16452396,22808.4855224683,27151.4855224683,0.0
16526,cg16454349,12110.485522468301,3471.4855224682697,0.0
16527,cg16456919,12767.4393791602,2765.4393791601897,0.0
16528,cg16462075,9375.43937916019,3407.4393791601897,0.0
16529,cg16463460,12221.485522468301,12695.485522468301,0.0
16530,cg16464322,504.30196457417196,6987.439379160191,0.0
16531,cg16465769,38377.4855224683,8647.48552246827,0.0
16532,cg16465939,11832.4393791602,10188.4393791602,0.0
16533,cg16466334,2392.48557125435,728.416743221411,0.0
16534,cg16467694,318.270710627724,15595.485522468301,0.0
16535,cg16468729,183.90385681150602,762.96806880795,0.0
16536,cg16468910,1071.85470440377,8483.43937916019,0.0
16537,cg16469386,321.956178000994,44245.4855224683,0.0
16538,cg16470760,5992.439379160191,1984.4393951800198,0.0
16539,cg16470957,469.30091918972704,27304.4855224683,0.0
16540,cg16473288,3127.4855224693,2006.4899099794898,0.0
16541,cg16474684,519.5107456525969,17417.4393791602,0.0
16542,cg16474696,796.739089767491,7511.439379160191,0.0
16543,cg16475089,232.41866248337,21843.4855224683,0.0
16544,cg16477324,343.371324519189,16483.4855224683,0.0
16545,cg16478145,559.087131087334,1206.5112757408099,0.0
16546,cg16478792,12479.485522468301,4664.485522468271,0.0
16547,cg16479674,259.038192677799,24504.4855224683,0.0
16548,cg16480145,282.330447852683,28708.4855224683,0.0
16549,cg16480209,27716.4855224683,16542.4855224683,0.0
16550,cg16481024,236.56527440288798,28080.4855224683,0.0
16551,cg16481281,352.472332768542,18011.4393791602,0.0
16552,cg16482226,254.045396557224,20324.4393791602,0.0
16553,cg16483466,10206.4393791602,9313.43937916019,0.0
16554,cg16483916,2057.48805673454,27006.4855224683,0.0
16555,cg16484842,219.393107467011,8868.43937916019,0.0
16556,cg16486059,222.39823068952597,15363.485522468301,0.0
16557,cg16488098,1603.4436402356,8085.439379160191,0.0
16558,cg16488522,2857.4393791601897,843.268288261732,0.0
16559,cg16490390,232.60449752662498,9921.48552246827,0.0
16560,cg16491909,273.4040095309,21106.4855224683,0.0
16561,cg16492735,4534.485522468271,4700.485522468271,0.0
16562,cg16494477,519.974871651094,19813.4855224683,0.0
16563,cg16494590,401.082355523236,9702.43937916019,0.0
16564,cg16495265,6307.485522468271,6740.485522468271,0.0
16565,cg16499669,14368.485522468301,2792.4855226674395,0.0
16566,cg16500334,4017.4393791601897,17903.4393791602,0.0
16567,cg16501028,13332.4393791602,11900.4393791602,0.0
16568,cg16501235,13080.485522468301,7899.485522468271,0.0
16569,cg16504670,20560.4855224683,7264.485522468271,0.0
16570,cg16504798,2912.4393791601897,10445.4393791602,0.0
16571,cg16505204,359.508069696053,1579.44519857433,0.0
16572,cg16505550,625.3872769802169,2347.4393791859698,0.0
16573,cg16505687,179.939704917206,15066.4393791602,0.0
16574,cg16506346,1070.85866464095,541.537262950141,0.0
16575,cg16507522,5865.439379160191,810.596993872334,0.0
16576,cg16508857,315.729199407197,9480.43937916019,0.0
16577,cg16509045,1973.43939830043,3178.4393791601897,0.0
16578,cg16509569,9757.48552246827,2961.48552248335,0.0
16579,cg16509658,2879.4393791601897,9193.43937916019,0.0
16580,cg16510010,1341.53838932012,12829.4393791602,0.0
16581,cg16510657,10829.4855224683,8828.48552246827,0.0
16582,cg16511708,313.328024055643,14118.4393791602,0.0
16583,cg16512727,8714.43937916019,16125.4393791602,0.0
16584,cg16514843,12299.485522468301,21768.4855224683,0.0
16585,cg16514995,7657.485522468271,768.754278826315,0.0
16586,cg16515820,449.95776686269005,21429.4855224683,0.0
16587,cg16516400,7645.485522468271,17190.4855224683,0.0
16588,cg16517394,370.632138545011,8015.439379160191,0.0
16589,cg16518291,190.232802283419,15951.4393791602,0.0
16590,cg16519321,7463.439379160191,24606.4393791602,0.0
16591,cg16519742,7875.439379160191,2275.4393792608303,0.0
16592,cg16521028,349.24729129714103,1893.4394469292301,0.0
16593,cg16521836,307.289801871108,20210.4855224683,0.0
16594,cg16522484,12201.485522468301,5467.485522468271,0.0
16595,cg16523424,3315.48552246831,17101.4855224683,0.0
16596,cg16523471,193.06010399492502,5636.439379160191,0.0
16597,cg16523653,411.047118683894,33985.4855224683,0.0
16598,cg16524139,824.835993709124,29298.4855224683,0.0
16599,cg16525692,263.766767144197,11569.485522468301,0.0
16600,cg16525761,232.47168291071,4924.43937916019,0.0
16601,cg16527805,379.419863981353,19718.4855224683,0.0
16602,cg16529592,10986.4855224683,2694.4855232978302,0.0
16603,cg16530429,2026.439387206,8828.43937916019,0.0
16604,cg16534233,553.579302564305,36596.4855224683,0.0
16605,cg16534499,187.293935554431,3680.4393791601897,0.0
16606,cg16535180,372.608831554128,10195.4393791602,0.0
16607,cg16536450,11629.485522468301,6779.485522468271,0.0
16608,cg16536918,35259.4855224683,11386.485522468301,0.0
16609,cg16537367,1704.44046883255,617.330942249071,0.0
16610,cg16538604,248.93708279524103,21910.4855224683,0.0
16611,cg16539629,302.997846064116,21327.4855224683,0.0
16612,cg16539981,210.55777678878601,4835.485522468271,0.0
16613,cg16540259,7060.485522468271,1327.25593044175,0.0
16614,cg16540704,11999.4393791602,1489.45733178065,0.0
16615,cg16540768,283.094721659489,7015.485522468271,0.0
16616,cg16541031,491.759594134177,12968.485522468301,0.0
16617,cg16542081,36546.4393791602,3634.4393791601897,0.0
16618,cg16543027,12321.485522468301,14628.485522468301,0.0
16619,cg16543294,267.22926773028803,15881.485522468301,0.0
16620,cg16544272,225.361575850385,20448.4855224683,0.0
16621,cg16545079,10654.4855224683,14908.485522468301,0.0
16622,cg16545105,8409.48552246827,863.275376614651,0.0
16623,cg16546489,2561.43937916054,344.253455944995,0.0
16624,cg16547341,6827.439379160191,8712.43937916019,0.0
16625,cg16547450,240.42474864695598,8682.43937916019,0.0
16626,cg16547529,14638.4393791602,3343.4393791601897,0.0
16627,cg16550324,206.597240722682,11167.4393791602,0.0
16628,cg16551261,218.922624477638,11057.4393791602,0.0
16629,cg16551326,1189.96738378128,33502.4855224683,0.0
16630,cg16555388,227.39503857924598,10744.4393791602,0.0
16631,cg16557944,24113.4855224683,26443.4855224683,0.0
16632,cg16558203,9577.43937916019,3421.4393791601897,0.0
16633,cg16558348,266.763439562967,25066.4855224683,0.0
16634,cg16561743,1448.46871521687,1385.50010860822,0.0
16635,cg16564824,1309.49201413686,16182.485522468301,0.0
16636,cg16567044,12785.4393791602,5478.43937916019,0.0
16637,cg16570917,25321.4855224683,8267.48552246827,0.0
16638,cg16571399,10752.4855224683,1559.78308920371,0.0
16639,cg16574065,385.32404927605904,22104.4855224683,0.0
16640,cg16575408,9850.48552246827,660.4304282620919,0.0
16641,cg16579101,218.159608410504,18424.4855224683,0.0
16642,cg16579354,268.16480264655104,16314.485522468301,0.0
16643,cg16579646,3924.48552246827,400.833063039487,0.0
16644,cg16580737,959.0904479563229,6261.439379160191,0.0
16645,cg16581199,6666.439379160191,1233.74656945203,0.0
16646,cg16582174,10233.4855224683,1127.14886804395,0.0
16647,cg16582344,384.92665582259696,35134.4855224683,0.0
16648,cg16584172,427.905067359877,17059.4855224683,0.0
16649,cg16584573,334.044114532305,30555.4855224683,0.0
16650,cg16584911,3164.4393791601897,24647.4393791602,0.0
16651,cg16585619,2464.48554177138,2274.48573248257,0.0
16652,cg16585682,5928.439379160191,15226.4393791602,0.0
16653,cg16588061,245.847666613694,18782.4855224683,0.0
16654,cg16590151,26064.4855224683,36517.4855224683,0.0
16655,cg16592658,4436.43937916019,10809.4393791602,0.0
16656,cg16593081,5490.485522468271,304.70380650824404,0.0
16657,cg16597172,236.56527440288798,18969.4855224683,0.0
16658,cg16598810,260.679124172115,17366.4393791602,0.0
16659,cg16601385,10313.4855224683,3682.48552246827,0.0
16660,cg16601861,194.40399174932702,2887.4393791601897,0.0
16661,cg16604136,203.25830492218398,19957.4855224683,0.0
16662,cg16604218,1531.45007999491,6486.439379160191,0.0
16663,cg16604516,28647.4855224683,22884.4855224683,0.0
16664,cg16605590,265.83564214097,10279.4855224683,0.0
16665,cg16606185,189.67578731913503,13869.4393791602,0.0
16666,cg16606638,1437.2733111913199,14964.485522468301,0.0
16667,cg16607065,10656.4855224683,5898.485522468271,0.0
16668,cg16608348,265.604493866821,29663.4855224683,0.0
16669,cg16608652,536.559444689973,6699.439379160191,0.0
16670,cg16609872,10269.4393791602,8192.43937916019,0.0
16671,cg16609957,9753.43937916019,2995.4393791601897,0.0
16672,cg16612562,25401.4855224683,4031.48552246827,0.0
16673,cg16612699,8398.48552246827,11664.485522468301,0.0
16674,cg16613192,387.319178866199,18420.4855224683,0.0
16675,cg16614332,299.0726147905,15115.485522468301,0.0
16676,cg16614500,264.912963822378,6865.485522468271,0.0
16677,cg16615211,1053.10685429573,2820.4393791601897,0.0
16678,cg16616325,384.92665582259696,30803.4855224683,0.0
16679,cg16616734,269.57786076890204,29700.4855224683,0.0
16680,cg16616769,8529.43937916019,3170.4393791601897,0.0
16681,cg16617137,1358.89674273899,1565.7687040424898,0.0
16682,cg16619240,205.942845551475,19969.4855224683,0.0
16683,cg16620032,314.525558037234,6873.439379160191,0.0
16684,cg16620731,304.70380650824404,10579.4855224683,0.0
16685,cg16621987,1403.4888742950302,23246.4393791602,0.0
16686,cg16625125,162.474101354544,8353.43937916019,0.0
16687,cg16625216,250.821321356848,17370.4855224683,0.0
16688,cg16625901,264.224295719517,231.308869570014,0.0
16689,cg16626670,15461.485522468301,14288.485522468301,0.0
16690,cg16627949,2532.43937916083,851.739822246396,0.0
16691,cg16628119,172.444647878466,10095.4393791602,0.0
16692,cg16628918,21577.4393791602,16012.4393791602,0.0
16693,cg16632280,717.6173498047099,21748.4855224683,0.0
16694,cg16632715,11158.485522468301,16261.485522468301,0.0
16695,cg16632891,326.33496397084997,34748.4855224683,0.0
16696,cg16636110,14814.485522468301,15939.485522468301,0.0
16697,cg16636571,1116.59611905559,962.9075740909401,0.0
16698,cg16638540,1437.2733111913199,28185.4855224683,0.0
16699,cg16639185,3531.48552246827,19780.4855224683,0.0
16700,cg16639595,1348.53107946121,1762.4398585745,0.0
16701,cg16639637,250.190664916911,12957.485522468301,0.0
16702,cg16640096,1894.4994713115802,27304.4855224683,0.0
16703,cg16641915,184.785679251885,11623.4393791602,0.0
16704,cg16645539,169.660347125908,12695.4393791602,0.0
16705,cg16648297,281.316377235813,33110.4855224683,0.0
16706,cg16648841,4654.43937916019,1287.6158813175,0.0
16707,cg16650125,404.88220319680494,334.533426453368,0.0
16708,cg16652063,13522.485522468301,9468.48552246827,0.0
16709,cg16652241,323.911380214492,10656.4393791602,0.0
16710,cg16652259,2378.48558070508,37844.4855224683,0.0
16711,cg16652639,374.783175541161,20154.4855224683,0.0
16712,cg16653538,404.62471580277,31280.4855224683,0.0
